PolicyNum,Year,LnCoverage,BCcov,Premium,Freq,Deduct,y,lny,yAvg,lnDeduct,Fire5,NoClaimCredit,TypeCity,TypeCounty,TypeMisc,TypeSchool,TypeTown,TypeVillage,AC00,AC05,AC10,AC15
160868,2008,3.145901696,23240622,14642,1,500,2542.5,7.840903128,2542.5,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160868,2009,3.242263977,25591595,16122,2,500,4708.07,8.457033337,2354.035,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160869,2006,2.941233743,18939198,15152,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,1,0,0,0
160869,2007,3.011039321,20308496,14014,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,1,0,0,0
160869,2008,3.066101544,21458086,14592,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,1,0,0,0
160869,2009,3.098390797,22162259,14405,1,500,2850,7.955074273,2850,6.214608098,1,1,0,0,0,0,0,1,1,0,0,0
160869,2010,3.149713939,23329390,14464,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,0,1,0,0
160870,2006,1.506501124,4510920,4376,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160870,2007,1.572434659,4818365,4096,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,1,0,0
160870,2008,1.540958195,4669062,3548,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,1,0,0
160870,2009,1.582969699,4869395,3506,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,1,0,0
160870,2010,1.641422895,5162510,2891,2,1000,2861.17,7.958985911,1430.585,6.907755279,0,1,0,0,0,0,0,1,0,1,0,0
160872,2006,0.5251734,1690752,1505,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160872,2007,0.728657171,2072296,1679,2,500,9004.75,9.105507495,4502.375,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160872,2008,0.786749995,2196247,1581,1,500,4537,8.42002128,4537,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160872,2009,0.829936448,2293173,1674,2,500,7652.83,8.942830793,3826.415,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160872,2010,0.894841125,2446947,1542,2,500,5600,8.630521877,2800,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160873,2006,1.196297525,3307847,3936,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160873,2007,1.266610082,3548802,3052,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160873,2008,1.316695324,3731071,3059,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160874,2006,2.073966958,7956323,4137,0,2500,0,0,0,7.824046011,1,0,0,0,0,0,0,1,0,0,0,1
160874,2007,2.160974984,8679596,4426,0,2500,0,0,0,7.824046011,1,0,0,0,0,0,0,1,0,0,0,1
160874,2008,2.284063421,9816488,5006,0,2500,0,0,0,7.824046011,1,1,0,0,0,0,0,1,0,0,0,1
160874,2009,2.331981552,10298328,4635,0,2500,0,0,0,7.824046011,1,1,0,0,0,0,0,1,0,0,0,1
160874,2010,2.317495085,10150217,4872,0,2500,0,0,0,7.824046011,1,1,0,0,0,0,0,1,0,0,0,1
160876,2006,2.869987628,17636800,10759,1,5000,3639.25,8.199532895,3639.25,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160876,2007,3.008345541,20253863,11950,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160876,2008,3.05895047,21305185,11718,1,2500,16939.74,9.73741762,16939.74,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160876,2009,3.42298464,30660790,17477,1,2500,63222,11.05440762,63222,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160876,2010,3.164348084,23673306,11600,1,2500,25089,10.13018478,25089,7.824046011,0,0,0,0,0,0,0,1,0,0,1,0
160877,2006,1.043804052,2840000,2273,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160878,2006,0.566706021,1762452,1498,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160878,2007,0.641137314,1898639,1482,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160878,2008,0.682471397,1978762,1484,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160878,2009,0.743017238,2102269,1598,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160878,2010,0.810294014,2248569,1530,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160879,2006,1.404038007,4071608,2972,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160879,2007,1.454302948,4281498,3382,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160879,2008,1.42879287,4173658,3297,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160880,2006,1.625331143,5080101,3403,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160880,2007,1.713831621,5550187,3109,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160880,2008,1.734404683,5665554,2719,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,1,0,0,0
160880,2009,1.788974428,5983313,2872,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,1,0,0,0
160880,2010,1.832318709,6248358,2499,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,1,0,0,0
160881,2006,0.623240678,1864962,1585,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160881,2007,0.889349042,2433545,1899,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160881,2008,0.83385346,2302173,1773,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160881,2009,0.879382734,2409412,1880,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160883,2006,0.637908746,1892519,1836,1,500,1310.23,7.177957973,1310.23,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160883,2007,0.695359731,2004430,1764,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160883,2008,0.747633472,2111996,1859,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160883,2009,0.812752111,2254103,1983,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160883,2010,0.756381101,2130552,1726,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160884,2006,2.825713644,16872982,9280,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,0,0,0,1
160884,2007,2.857247088,17413523,7662,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,0,0,0,1
160884,2008,2.928687842,18703073,8042,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,0,0,0,1
160884,2009,3.000496108,20095504,7034,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,0,0,0,1
160884,2010,2.938356836,18884790,6421,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,0,0,0,1
160885,2006,2.484301383,11992739,9474,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160885,2007,2.553027808,12845940,8350,1,500,2406.57,7.785957776,2406.57,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160885,2008,2.608527575,13579042,8690,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160885,2009,2.664920337,14366805,9194,2,500,9690.52,9.178903367,4845.26,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160885,2010,2.708434794,15005770,9304,1,500,6040.25,8.706200681,6040.25,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160886,2006,-0.024150285,976139,878,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160886,2007,0.017096027,1017243,651,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160886,2008,0.074842131,1077714,776,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160886,2009,0.108318836,1114403,658,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160886,2010,0.075070366,1077960,636,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160887,2006,2.729577615,15326412,13487,3,500,20886.55,9.94686069,6962.183333,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160887,2007,2.902832851,18225703,14580,3,500,6598.96,8.79466734,2199.653333,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160887,2008,2.962662497,19349421,14318,3,500,6345.13,8.755442869,2115.043333,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160887,2009,3.006670285,20219961,13547,2,500,38203.99,10.55069524,19101.995,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160887,2010,2.964588811,19386730,14540,2,500,6916.89,8.841721526,3458.445,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160888,2006,1.681012621,5370992,4404,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160888,2007,1.793996299,6013436,4270,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160888,2008,1.893359674,6641645,4383,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160888,2009,1.87042677,6491066,3505,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160888,2010,1.82371701,6194842,3407,2,1000,13135.83,9.48309889,6567.915,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160889,2006,1.922190331,6835915,5673,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160889,2007,1.978565401,7232360,4411,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160889,2008,2.029607314,7611097,4567,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160890,2006,0.498320763,1645955,1250,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160890,2007,1.658942298,5253751,3994,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160890,2008,1.702357601,5486868,4225,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160890,2009,1.744554648,5723352,4236,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160890,2010,1.732079703,5652397,4352,4,500,4412.65,8.392230695,1103.1625,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160891,2006,0.893018011,2442490,1514,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160891,2007,0.684038825,1981866,1506,1,500,4782.05,8.472624604,4782.05,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160891,2008,0.730409728,2075931,1682,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160891,2009,0.783382688,2188864,1620,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160891,2010,0.772992484,2166239,1668,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160892,2006,1.203374325,3331339,2132,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160892,2007,1.257563712,3516843,2110,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160892,2008,1.303386825,3681745,2282,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160893,2006,1.118023663,3058803,2845,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160893,2007,1.415827678,4119895,3461,2,500,3424,8.138564737,1712,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160893,2008,1.441124817,4225446,3042,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160893,2009,1.483172175,4406903,3041,2,500,909.99,6.81343361,454.995,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160893,2010,1.533119992,4632608,2919,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160894,2006,1.394902455,4034581,3510,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160894,2007,1.454223067,4281156,3426,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160894,2008,1.64375006,5174538,3881,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,0,0,0,1
160894,2009,1.678440144,5357193,3697,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,0,0,0,1
160894,2010,1.70006898,5474325,3284,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,0,0,0,1
160895,2006,-0.600462262,548558,417,0,1000,0,0,0,6.907755279,1,0,0,0,0,0,0,1,1,0,0,0
160895,2007,-0.550292634,576781,438,0,1000,0,0,0,6.907755279,1,0,0,0,0,0,0,1,1,0,0,0
160895,2008,-0.509687938,600683,444,0,1000,0,0,0,6.907755279,1,1,0,0,0,0,0,1,1,0,0,0
160895,2009,-0.452487536,636044,413,0,1000,0,0,0,6.907755279,1,1,0,0,0,0,0,1,1,0,0,0
160895,2010,-0.457850578,632642,437,0,1000,0,0,0,6.907755279,1,1,0,0,0,0,0,1,1,0,0,0
160896,2006,2.61849501,13715067,7818,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,0,0,0,1
160896,2007,2.737592239,15449741,6489,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,0,0,0,1
160896,2008,2.777146881,16073097,7555,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,0,0,0,1
160896,2009,2.827205391,16898171,7267,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,0,0,0,1
160897,2006,0.836161654,2307493,1800,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,1,0,0,0
160897,2007,0.874180408,2396910,1701,0,500,0,0,0,6.214608098,1,0,0,0,0,0,0,1,1,0,0,0
160897,2008,0.943669295,2569392,1825,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,1,0,0,0
160897,2009,0.996685501,2709287,1626,0,500,0,0,0,6.214608098,1,1,0,0,0,0,0,1,1,0,0,0
160897,2010,0.951317663,2589119,1631,1,500,1210.24,7.098573966,1210.24,6.214608098,1,1,0,0,0,0,0,1,1,0,0,0
160898,2006,1.922570018,6838511,5197,3,500,7890.26,8.973384366,2630.086667,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160898,2007,2.211116196,9125897,7027,5,500,8288.01,9.022565171,1657.602,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160898,2008,2.260091494,9583966,6900,4,500,4010.09,8.296568964,1002.5225,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160898,2009,2.304537885,10019547,6413,4,500,6456.61,8.772859691,1614.1525,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160898,2010,2.305590971,10030104,7022,2,500,6699.4,8.809773249,3349.7,6.214608098,1,0,0,0,0,0,0,1,0,0,0,1
160901,2006,1.353583652,3871274,2439,1,2500,2500,7.824046011,2500,7.824046011,1,0,0,0,0,0,0,1,1,0,0,0
160901,2007,2.463413484,11744834,6578,1,2500,4989,8.514990768,4989,7.824046011,1,0,0,0,0,0,0,1,1,0,0,0
160901,2008,2.518598566,12411191,7199,0,2500,0,0,0,7.824046011,1,0,0,0,0,0,0,1,1,0,0,0
160901,2009,2.407040239,11101056,6438,0,2500,0,0,0,7.824046011,1,0,0,0,0,0,0,1,1,0,0,0
160901,2010,1.862905177,6442426,3414,0,2500,0,0,0,7.824046011,1,1,0,0,0,0,0,1,0,0,0,1
160902,2006,4.206806711,67141794,35585,3,5000,10699.62,9.277963506,3566.54,8.517193191,1,0,0,0,0,0,0,1,0,0,0,1
160902,2007,4.272209048,71679805,23654,4,25000,26264.91,10.17598911,6566.2275,10.1266311,1,0,0,0,0,0,0,1,0,0,0,1
160902,2008,4.327162908,75729131,25747,3,25000,7595.43,8.93530203,2531.81,10.1266311,1,0,0,0,0,0,0,1,0,0,0,1
160902,2009,4.398165094,81301551,26016,0,25000,0,0,0,10.1266311,1,0,0,0,0,0,0,1,0,0,0,1
160902,2010,4.385530651,80280813,22479,2,25000,16155,9.689984878,8077.5,10.1266311,1,0,0,0,0,0,0,1,0,0,0,1
160903,2006,0.814662354,2258413,1897,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160903,2007,0.892024268,2440064,1586,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160903,2008,0.948580171,2582041,1627,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160903,2009,1.004385488,2730229,1721,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160903,2010,1.041392696,2833160,1672,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160904,2006,1.695149261,5447459,4685,1,1000,2615,7.869019376,2615,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160904,2007,1.762265432,5825620,3729,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160904,2008,1.710768479,5533212,3375,1,2500,3982.45,8.289652487,3982.45,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160904,2009,1.860367511,6426098,3856,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160904,2010,1.843963798,6321546,3035,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160905,2006,1.627773582,5092524,2444,1,1000,9845.4,9.19475962,9845.4,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160905,2007,2.14915019,8577566,4289,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160905,2008,2.21961014,9203742,5155,1,500,10975,9.303375238,10975,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160905,2009,2.263988017,9621383,5389,1,500,3178.08,8.06403252,3178.08,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160905,2010,2.341171086,10393401,5301,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160906,2006,0.357219795,1429350,1258,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160906,2007,1.281990787,3603807,2667,1,5000,866.02,6.763908003,866.02,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160906,2008,1.449524057,4261086,3409,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160906,2009,1.392205357,4023714,3500,0,5000,0,0,0,8.517193191,0,0,0,0,0,0,0,1,1,0,0,0
160906,2010,1.319715627,3742357,2507,0,5000,0,0,0,8.517193191,0,1,0,0,0,0,0,1,1,0,0,0
160907,2006,-2.3330443,97000,176,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160907,2007,-1.266568325,281797,344,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160907,2008,-1.214107319,296975,261,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160907,2009,-1.177571084,308026,212,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160907,2010,-1.212596549,297424,214,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160908,2006,1.463423444,4320726,2592,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160909,2006,1.084413968,2957706,2751,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160909,2007,1.71725447,5569217,5124,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160909,2008,1.751556727,5763568,5130,1,500,4177,8.337348564,4177,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160909,2009,1.80288205,6067108,4611,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160909,2010,1.759044455,5806886,4703,1,500,3934.07,8.277429792,3934.07,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160910,2006,0.39325689,1481799,829,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160910,2007,0.442800712,1557062,872,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160910,2008,0.501299393,1650865,743,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160910,2009,0.570771615,1769632,691,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160910,2010,0.544395981,1723567,810,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160911,2006,2.353838127,10525892,7263,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160911,2007,2.418359268,11227423,5388,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160911,2008,2.4686858,11806920,5077,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160911,2009,2.513816131,12351977,5311,1,2500,21107.91,9.957403131,21107.91,7.824046011,0,1,0,0,0,0,0,1,0,0,1,0
160911,2010,2.565828663,13011436,4814,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,0,0,1,0
160912,2006,1.350765883,3860381,3166,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160912,2007,1.59506816,4928665,2908,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160912,2008,1.648752467,5200488,2756,0,2500,0,0,0,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160912,2009,1.695474498,5449231,2888,1,2500,5291,8.573762543,5291,7.824046011,0,1,0,0,0,0,0,1,1,0,0,0
160912,2010,1.735579165,5672212,2440,0,2500,0,0,0,7.824046011,0,0,0,0,0,0,0,1,1,0,0,0
160913,2006,1.73614686,5675433,4200,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160913,2007,1.775019806,5900398,4307,1,500,519588.21,13.16079187,519588.21,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160913,2008,1.719277124,5580493,4074,3,500,1415.5,7.255238105,471.8333333,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160913,2009,1.828035306,6221651,4044,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160913,2010,1.903577639,6709857,3623,1,1000,4951,8.507344855,4951,6.907755279,0,0,0,0,0,0,0,1,0,0,0,1
160914,2006,1.71542705,5559049,4558,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160914,2007,1.675500896,5341470,4165,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160914,2008,1.730892599,5645691,3952,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160914,2009,1.775074208,5900719,3776,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160914,2010,1.753759184,5776276,3755,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160915,2006,0.446548828,1562909,1407,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160915,2007,0.498359038,1646018,1679,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160915,2008,0.546604652,1727378,1762,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160915,2009,0.761928096,2142403,1800,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160915,2010,0.780256553,2182032,1986,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160916,2006,1.019570164,2772003,2190,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160916,2007,1.070444955,2916677,2305,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160916,2008,1.116813307,3055103,2384,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160916,2009,1.225466354,3405754,2452,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160916,2010,1.180844904,3257125,2443,2,500,5243,8.564649133,2621.5,6.214608098,0,1,0,0,0,0,0,1,1,0,0,0
160917,2006,1.980078975,7243315,6012,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160917,2007,2.084661643,8041870,6032,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,0,0,0,1
160917,2008,2.139387345,8494232,5182,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160917,2009,2.18562939,8896246,5782,0,500,0,0,0,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160917,2010,2.162973769,8696962,5218,2,500,2431.58,7.796296531,1215.79,6.214608098,0,1,0,0,0,0,0,1,0,0,0,1
160918,2006,1.006662191,2736452,2051,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160918,2007,1.052882786,2865901,2064,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160918,2008,1.105462108,3020620,2145,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160918,2009,1.160069505,3190155,1915,0,1000,0,0,0,6.907755279,0,1,0,0,0,0,0,1,0,0,1,0
160918,2010,1.121214588,3068579,1933,3,1000,23634.21,10.07045052,7878.07,6.907755279,0,1,0,0,0,0,0,1,0,0,1,0
160919,2006,1.037255545,2821463,2088,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160919,2007,1.08676539,2964669,2135,2,1000,9152,9.121727714,4576,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160919,2008,1.206046553,3340253,2338,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160919,2009,1.255386666,3509195,2140,2,1000,2460,7.807916629,1230,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160919,2010,1.242959355,3465855,2218,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160920,2006,1.246489905,3478113,3652,1,1000,1994.25,7.598023319,1994.25,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160920,2007,1.306255799,3692323,3138,1,1000,2556,7.846198815,2556,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160920,2008,1.357072532,3884804,3263,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160920,2009,1.395941923,4038777,3110,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,1,0,0,0
160920,2010,1.369846839,3934748,2518,1,1000,3875.23,8.262360295,3875.23,6.907755279,0,1,0,0,0,0,0,1,1,0,0,0
160921,2006,0.845029289,2328046,1932,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160921,2007,0.9193329,2507617,2057,1,500,1986.34,7.594049028,1986.34,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160921,2008,1.207166798,3343997,2741,0,500,0,0,0,6.214608098,0,0,0,0,0,0,0,1,1,0,0,0
160922,2006,2.521010572,12441163,9455,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,0,0,0,1
160922,2007,2.597812031,13434312,8733,0,1000,0,0,0,6.907755279,0,0,0,0,0,0,0,1,0,0,0,1
