PolicyNum,ClaimNum,Year,ClaimStatus,Claim,Deduct,EntityType,Description,CoverageGroup,CoverageCode,Fire5,CountyCode,county
140360,20081656,2007,Closed,1551,1000,City,vandalismdamage,BC,VE,4,WOO,Wood
140360,20081656,2007,Closed,11938.06,1000,City,powersurgeinserverroom,BC,VS,4,WOO,Wood
140360,20081656,2007,Closed,3855,1000,City,vandalismtoFairgroundsParksign,BC,VE,4,WOO,Wood
140360,20081656,2008,Closed,2000.93,1000,City,lightningdamageatairport,BC,VF,4,WOO,Wood
140360,20081656,2008,Closed,1426.6,1000,City,pipesfrozeandwaterdamage,BC,VS,4,WOO,Wood
140360,20081656,2008,Closed,1000,1000,City,pipesfrozeandwaterdamage,BC,VS,4,WOO,Wood
140360,20081656,2008,Closed,1000,1000,City,pipesfrozeandwaterdamage,BC,VS,4,WOO,Wood
140360,20081656,2010,Closed,1500,1000,City,vehicleknockedoverlamppost,BC,VE,4,WOO,Wood
140360,20081656,2010,Closed,2173.14,1000,City,lightningdamagetobackupgenerator,BC,VF,4,WOO,Wood
140360,20081656,2010,Closed,500,1000,City,vehicleknockedoverlamppost,BC,VE,4,WOO,Wood
140360,20081656,2010,Closed,500,1000,City,vehicleknockedoverlamppost,BC,VE,4,WOO,Wood
140360,20081656,2010,Closed,500,1000,City,vehicleknockedoverlamppost,BC,VE,4,WOO,Wood
140371,20081656,2006,Closed,3640.83,500,City,lightningdamagetocontrols,BC,VF,0,JUN,Juneau
140371,20081656,2006,Closed,5964.7,500,City,lightningdamage,BC,VF,0,JUN,Juneau
140371,20081656,2006,Closed,953,500,City,lightningdamageatliftstation,BC,VF,0,JUN,Juneau
140371,20081656,2006,Closed,1012.07,500,City,lightningdamageatliftstation,BC,VF,0,JUN,Juneau
140371,20081656,2006,Closed,3675.4,500,City,lightningdamageonStateSt.,BC,VF,0,JUN,Juneau
140371,20081656,2007,Closed,1840242.15,500,City,roofcollapseatKastnerBldg.,BC,VS,0,JUN,Juneau
140371,20081656,2007,Closed,1965.9,500,City,trafficsignaldamaged,BC,VE,0,JUN,Juneau
140371,20081656,2007,Closed,4757.7,500,City,hit&runtotrafficsignal,BC,VE,0,JUN,Juneau
140371,20081656,2007,Closed,9030.27,500,City,trafficsignaldamaged,BC,VE,0,JUN,Juneau
140371,20081656,2007,Closed,2000,500,City,trafficsignaldamaged,BC,VE,0,JUN,Juneau
140371,20081656,2008,Closed,4500,500,City,vandalismatliftstation,BC,VE,0,JUN,Juneau
140371,20081656,2008,Closed,2500,500,City,lightningdamagetoliftstationnorthrd,BC,VF,0,JUN,Juneau
140371,20081656,2008,Closed,2000,500,City,lightningdamagetoliftstationnorthrd,BC,VF,0,JUN,Juneau
140371,20081656,2009,Closed,4232,500,City,streetlightdamaged,BC,VE,0,JUN,Juneau
140371,20081656,2009,Closed,980,500,City,semihitanddamagedtrafficsignalfixture,BC,VE,0,JUN,Juneau
140371,20081656,2009,Closed,606,500,City,windtookslidingdooroffsaltstoragebldg,BC,VE,0,JUN,Juneau
140371,20081656,2009,Closed,2923.7,500,City,vehaccident-onecarpushedintotrafficsignal,BC,VE,0,JUN,Juneau
140371,20081656,2009,Closed,6555.39,500,City,trafficsignaldamaged,BC,VE,0,JUN,Juneau
140371,20081656,2009,Closed,2814.48,500,City,lightningdamagetotransducer,BC,VF,0,JUN,Juneau
140371,20081656,2009,Closed,8963.5,500,City,lightningdamagetosamplerandflowmeter,BC,VF,0,JUN,Juneau
140371,20081656,2009,Closed,2999.21,500,City,lightpoledamagedwhenstruckbyboat/trailer,BC,VE,0,JUN,Juneau
140371,20081656,2010,Closed,3674.26,500,City,hitandrundamagedtrafficsignal,BC,VS,0,JUN,Juneau
140371,20081656,2010,Closed,3201.1,500,City,"vehicledamagedtree,sign,lightpole",BC,VE,0,JUN,Juneau
140371,20081656,2010,Closed,7676.25,500,City,windtookdown2streetlightpoles,BC,VE,0,JUN,Juneau
140371,20081656,2010,Closed,1029.4,500,City,Playgroundequipmentvandalized,BC,VS,0,JUN,Juneau
140371,20081656,2010,Closed,2790,500,City,lightningdamagetoliftstation,BC,VF,0,JUN,Juneau
140371,20081656,2010,Closed,2000,500,City,lightningdamagetoliftstation,BC,VF,0,JUN,Juneau
140390,20081656,2007,Closed,1758.19,500,City,streetlightdamaged,BC,VE,9,TAY,Taylor
140390,20081656,2008,Closed,9120,500,City,roofdamagedatCityHall,BC,VE,9,TAY,Taylor
140390,20081656,2010,Closed,7130,500,City,lightningdamagetoradiosystem,BC,VF,9,TAY,Taylor
140411,20081656,2010,Closed,69490,5000,City,haildamageto4buildings,BC,VE,3,WIN,Winnebago
140416,20081656,2006,Closed,5028.35,500,City,lightningdamage,BC,VE,4,DUN,Dunn
140416,20081656,2006,Closed,998.75,500,City,vandalism,BC,VE,4,DUN,Dunn
140416,20081656,2006,Closed,1000,500,City,vandalism,BC,VE,4,DUN,Dunn
140416,20081656,2007,Closed,41056.19,1000,City,stormdamage,BC,VE,4,DUN,Dunn
140416,20081656,2007,Closed,2000,1000,City,stormdamage,BC,VE,4,DUN,Dunn
140416,20081656,2009,Closed,3130.5,1000,City,lightningdamagetoF.D.radio,BC,VF,4,DUN,Dunn
140416,20081656,2009,Closed,6084.03,1000,City,streetlightpoledamaged,BC,VE,4,DUN,Dunn
140416,20081656,2009,Closed,2180.36,1000,City,lightningdamageatairport,BC,VF,4,DUN,Dunn
140416,20081656,2009,Closed,3179.04,1000,City,vandalismatWakandaPark,BC,VE,4,DUN,Dunn
140420,20081656,2007,Closed,2841.75,500,City,lightningdamageatPoliceDept.,BC,VF,0,LIN,Lincoln
140420,20081656,2007,Closed,931.47,500,City,lightningdamageatairport,BC,VF,0,LIN,Lincoln
140420,20081656,2008,Closed,1894.05,500,City,winddamageatNormalPark,BC,VE,0,LIN,Lincoln
140420,20081656,2008,Closed,9321.11,500,City,lightningdamageatairport,BC,VF,0,LIN,Lincoln
140420,20081656,2009,Closed,2448.66,500,City,lightningdamagetoradio,BC,VF,0,LIN,Lincoln
140420,20081656,2009,Closed,935,500,City,garagedoordamaged,BC,VE,0,LIN,Lincoln
140420,20081656,2010,Closed,4395.5,500,City,snowslidoffbuilding&dmgdheaterexhausepipe,BC,VS,0,LIN,Lincoln
140420,20081656,2010,Closed,775,500,City,"Airportcircuitboards,gate,controlboard",BC,VF,0,LIN,Lincoln
140420,20081656,2010,Closed,773.72,500,City,lightningdamagetocircuitboards,BC,VF,0,LIN,Lincoln
140420,20081656,2010,Closed,1380.25,500,City,lightningdamagetocircuitboards,BC,VS,0,LIN,Lincoln
140430,20081656,2007,Closed,283114.31,500,City,firedamageatparkshelter,BC,VF,0,DAN,Dane
140430,20081656,2008,Closed,2800,500,City,vandalismatLakeviewPark,BC,VE,0,DAN,Dane
140430,20081656,2009,Closed,2165.62,500,City,vehiclehitanddamagedtrafficsignal,BC,VS,0,DAN,Dane
140430,20081656,2009,Closed,1899.46,500,City,vehiclehittrafficsignal,BC,VE,0,DAN,Dane
140430,20081656,2009,Closed,3407.9,500,City,streetlightknockeddownbyvehicle,BC,VE,0,DAN,Dane
140430,20081656,2009,Closed,1265,500,City,lightningdamagetotower,BC,VF,0,DAN,Dane
140430,20081656,2010,Closed,4743.13,500,City,trafficsignaldamaged,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,103738.15,500,City,haildamagetoTheCityofMiddleton,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,6674.75,500,City,vehiclestrucklightpole,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,952.98,500,City,vehiclehitfirehydrant/trees,BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,1133.17,500,City,VandalismatPleasantViewGolfCourseclubhouse,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,781.25,500,City,damagetotrafficsignal,BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,1644.75,500,City,vehiclehittrafficsignal,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,261,500,City,vehiclehitfirehydrant,BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,2398.19,500,City,vehicledamagedtrafficsignal,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,3003.13,500,City,lightningdamagetocircuitboards,BC,VF,0,DAN,Dane
140430,20081656,2010,Closed,796.33,500,City,Trafficsignalstruckbytruck,BC,VE,0,DAN,Dane
140430,20081656,2010,Closed,1422.16,500,City,Citytruckhitlightpole,BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,1521,500,City,"Damagetoparkplayequipment,slideonfire",BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,1000,500,City,"Damagetoparkplayequipment,slideonfire",BC,VS,0,DAN,Dane
140430,20081656,2010,Closed,1000,500,City,"Damagetoparkplayequipment,slideonfire",BC,VS,0,DAN,Dane
140440,20081656,2008,Closed,383102.63,50000,City,firedamageatNorthGable,BC,VF,2,MIL,Milwaukee
140440,20081656,2009,Closed,55647.15,50000,City,waterpipesfrozeatSLMD,BC,VS,2,MIL,Milwaukee
140450,20081656,2007,Closed,1027.71,500,City,streetlightdamaged,BC,VE,0,IOW,Iowa
140450,20081656,2007,Closed,800,500,City,streetlightdamaged,BC,VE,0,IOW,Iowa
140450,20081656,2010,Closed,12070.94,2500,City,Waterdamageat139HighSt.,BC,VS,0,IOW,Iowa
140461,20081656,2007,Closed,13400.92,2500,City,lightningdamage,BC,VF,0,GRE,Green
140461,20081656,2007,Closed,7010.64,2500,City,lightningdamageatairport,BC,VF,0,GRE,Green
140461,20081656,2008,Closed,3849.07,2500,City,theftofgrates,BC,VE,0,GRE,Green
140461,20081656,2008,Closed,6721.26,2500,City,lightningdamagetowell#7,BC,VF,0,GRE,Green
140461,20081656,2008,Closed,20069.48,2500,City,lightningdamageatWWTP,BC,VF,0,GRE,Green
140461,20081656,2008,Closed,2000,2500,City,lightningdamagetowell#7,BC,VF,0,GRE,Green
140461,20081656,2010,Closed,5435.91,2500,City,waterdamagetocityhallbuilding,BC,VS,0,GRE,Green
140461,20081656,2010,Closed,110057.93,2500,City,lightningdamagetocontents/equipment,BC,VF,0,GRE,Green
140461,20081656,2010,Closed,2000,2500,City,waterdamagetocityhallbuilding,BC,VS,0,GRE,Green
140465,20081656,2007,Closed,1749.8,500,City,pipesfroze&waterdamage,BC,VS,0,MAQ,Marquette
140465,20081656,2007,Closed,1000,500,City,pipesfroze&waterdamage,BC,VS,0,MAQ,Marquette
140465,20081656,2008,Closed,1922.5,500,City,lightningdamagetomotor,BC,VF,0,MAQ,Marquette
140465,20081656,2008,Closed,9569.27,500,City,firedamagetoequipmentFireScene,BC,VF,0,MAQ,Marquette
140465,20081656,2008,Closed,1000,500,City,lightningdamagetomotor,BC,VF,0,MAQ,Marquette
140465,20081656,2008,Closed,1000,500,City,lightningdamagetomotor,BC,VF,0,MAQ,Marquette
140465,20081656,2010,Closed,763.4,500,City,Lightpoledamagedbysnowplow,BC,VE,0,MAQ,Marquette
140465,20081656,2010,Closed,2681.89,500,City,damagetobuildingfromfiretruckexitingbldg,BC,VE,0,MAQ,Marquette
140467,20081656,2006,Closed,419.95,2500,City,stonechiptoemployeesglasses,BC,VS,9,WAU,Waukesha
140467,20081656,2006,Closed,500,2500,City,cellphonedamaged,BC,VE,9,WAU,Waukesha
140467,20081656,2006,Closed,4014.73,2500,City,powersurgedamage,BC,VS,9,WAU,Waukesha
140467,20081656,2006,Closed,1000,2500,City,powersurgedamage,BC,VS,9,WAU,Waukesha
140467,20081656,2010,Closed,5000,15000,City,waterdamagetofloor,BC,VE,9,WAU,Waukesha
140467,20081656,2010,Closed,25775.2,15000,City,sewerlinedamage,BC,VS,9,WAU,Waukesha
140467,20081656,2010,Closed,2400,15000,City,winddamagetochainlinkfence,BC,VF,9,WAU,Waukesha
140468,20081656,2006,Closed,1164.99,500,City,theftofsawatcitygarage,BC,VE,5,MAT,Marathon
140468,20081656,2007,Closed,45002.23,500,City,liftstationdamaged,BC,VS,5,MAT,Marathon
140468,20081656,2007,Closed,1582,500,City,lightningdamagetosystem,BC,VF,5,MAT,Marathon
140468,20081656,2007,Closed,1297,500,City,glassvandalismatRecCenter,BC,VE,5,MAT,Marathon
140468,20081656,2008,Closed,7850,500,City,stormdamagetoHVACatRec.Center,BC,VE,5,MAT,Marathon
140468,20081656,2008,Closed,1185.14,500,City,vandalismatskatepark,BC,VE,5,MAT,Marathon
140468,20081656,2008,Closed,1000,500,City,vandalismatskatepark,BC,VE,5,MAT,Marathon
140468,20081656,2009,Closed,1370,500,City,vandalismatparkconcession,BC,VE,5,MAT,Marathon
140468,20081656,2009,Closed,5058.04,500,City,streetlightpoledamaged,BC,VE,5,MAT,Marathon
140468,20081656,2009,Closed,9285.41,500,City,winddamagetogazebo,BC,VE,5,MAT,Marathon
140470,20081656,2007,Closed,31819.88,10000,City,buildingdamageatServicesBldg.,BC,VE,0,WIN,Winnebago
140471,20081656,2007,Closed,1706.42,500,City,lightningdamagetosirenatpark,BC,VF,0,CLA,Clark
140471,20081656,2007,Closed,1137,500,City,playgroundequipmentdamaged,BC,VE,0,CLA,Clark
140471,20081656,2007,Closed,1000,500,City,playgroundequipmentdamaged,BC,VE,0,CLA,Clark
140471,20081656,2008,Closed,5400,500,City,trenchboxstolenfromDPW,BC,VE,0,CLA,Clark
140471,20081656,2008,Closed,1023.94,500,City,waterdamageatlibrary,BC,VS,0,CLA,Clark
140471,20081656,2008,Closed,2083.56,500,City,lightpoledamagedonHewett,BC,VE,0,CLA,Clark
140471,20081656,2008,Closed,1173.56,500,City,streetlightdamaged,BC,VE,0,CLA,Clark
140471,20081656,2008,Closed,1000,500,City,streetlightdamaged,BC,VE,0,CLA,Clark
140471,20081656,2010,Closed,2465,500,City,carhitandknockedoverlightpole,BC,VS,0,CLA,Clark
140471,20081656,2010,Closed,3169.22,500,City,vehicledamagedfirehydrant/landscaping,BC,VS,0,CLA,Clark
140471,20081656,2010,Closed,4430,500,City,winddamagedlightpoles,BC,VS,0,CLA,Clark
140472,20081656,2006,Closed,4094,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,1475,500,City,winddamageatWestonApple,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,1254,500,City,winddamage,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,960.7,500,City,trafficsignaldamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,655.52,500,City,vandalismatBiwerPark,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,450,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,2016,500,City,waterdamageatlibrary,BC,VS,3,WAU,Waukesha
140472,20081656,2006,Closed,580.4,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2006,Closed,500,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,1281.67,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,4159,500,City,firehydrantdamagedbyplow,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,7654,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,907,500,City,winddamage,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,4016,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2007,Closed,1000,500,City,winddamage,BC,VE,3,WAU,Waukesha
140472,20081656,2008,Closed,1882.05,500,City,playgroundequipmentvandalized,BC,VE,3,WAU,Waukesha
140472,20081656,2008,Closed,5321.9,500,City,firehydrantdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2008,Closed,1956.44,500,City,overheaddoordamagedatPW,BC,VE,3,WAU,Waukesha
140472,20081656,2008,Closed,4220,500,City,vandalismatBuenaPark,BC,VF,3,WAU,Waukesha
140472,20081656,2009,Closed,1574.49,500,City,signallightdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2009,Closed,3019,500,City,vandalismtoplaygroundequipment,BC,VE,3,WAU,Waukesha
140472,20081656,2009,Closed,1000,500,City,signallightdamaged,BC,VE,3,WAU,Waukesha
140472,20081656,2010,Closed,1791,500,City,damagetobasketballcourt,BC,VE,3,WAU,Waukesha
140472,20081656,2010,Closed,3698.79,500,City,signallightknockeddown,BC,VE,3,WAU,Waukesha
140472,20081656,2010,Closed,1352.03,500,City,damagetohydrant,BC,VS,3,WAU,Waukesha
140472,20081656,2010,Closed,7841.38,500,City,vehicledamagedhydrant,BC,VS,3,WAU,Waukesha
140472,20081656,2010,Closed,3880.51,500,City,hydrantstruckbyvehicle,BC,VS,3,WAU,Waukesha
140472,20081656,2010,Closed,8317.94,500,City,firehydrantdamaged,BC,VS,3,WAU,Waukesha
140472,20081656,2010,Closed,7128.99,500,City,vehiclestruckstreetlightsinaccident,BC,VE,3,WAU,Waukesha
140472,20081656,2010,Closed,5122.32,500,City,trafficsignalsknockeddown,BC,VE,3,WAU,Waukesha
140476,20081656,2006,Closed,943.08,5000,City,radiodamagedatRailroadSt.,BC,VS,3,CAL,Calumet
140476,20081656,2009,Closed,1141.67,5000,City,sewerbackup,BC,VS,3,CAL,Calumet
140476,20081656,2010,Closed,4676.95,5000,City,pump1failedduetobadwindingsinmotor,BC,VS,3,CAL,Calumet
140480,20081656,2009,Closed,21595,10000,City,icebuildupcausedrooftoleak,BC,VS,0,JUN,Juneau
140485,20081656,2007,Closed,1100,15000,City,stormdamageatHattenPark,BC,VE,0,WAP,Waupaca
140485,20081656,2010,Closed,276172.2,15000,City,"wind/haildamagedtrees,utilitypoles,street",BC,VE,0,WAP,Waupaca
140510,20081656,2008,Closed,33394.58,1000,City,brokengaslineatWWTP,BC,VE,0,OCO,Oconto
140510,20081656,2008,Closed,1099.29,1000,City,Waterdamagetocontrols,BC,VS,0,OCO,Oconto
140510,20081656,2009,Closed,6375.66,1000,City,plowhitpole,BC,VE,0,OCO,Oconto
140510,20081656,2010,Closed,5144.64,1000,City,pumpinlandfillstruckbylightning,BC,VF,0,OCO,Oconto
140510,20081656,2010,Closed,10388.03,1000,City,lightningdamagetoCityHall,BC,VF,0,OCO,Oconto
140510,20081656,2010,Closed,4000,1000,City,pumpinlandfillstruckbylightning,BC,VF,0,OCO,Oconto
140511,20081656,2007,Closed,14089.14,1000,City,poweroutageatwell&WWTP,BC,VS,0,OCO,Oconto
140511,20081656,2008,Closed,2089.6,1000,City,theftofcoppertubing,BC,VE,0,OCO,Oconto
140511,20081656,2008,Closed,500,1000,City,theftofcoppertubing,BC,VE,0,OCO,Oconto
140511,20081656,2008,Closed,300,1000,City,theftofcoppertubing,BC,VE,0,OCO,Oconto
140520,20081656,2006,Closed,3974,500,City,waterdamagetopostagemachine,BC,VS,5,LAC,La Crosse
140520,20081656,2007,Closed,2307,500,City,battingcagedmgdatVanRiperPark,BC,VE,5,LAC,La Crosse
140520,20081656,2007,Closed,3993.07,500,City,trafficlightdamaged,BC,VE,5,LAC,La Crosse
140520,20081656,2007,Closed,3701.24,500,City,trafficlightdamaged,BC,VE,5,LAC,La Crosse
140520,20081656,2007,Closed,3638.54,500,City,lightningdamagetocontrols,BC,VF,5,LAC,La Crosse
140520,20081656,2008,Closed,1540,500,City,soccergoaldamagedatpark,BC,VE,5,LAC,La Crosse
140520,20081656,2008,Closed,900,500,City,well#10damaged,BC,VE,5,LAC,La Crosse
140520,20081656,2009,Closed,1795,500,City,doordamagedatOmniIceCenter,BC,VE,5,LAC,La Crosse
140520,20081656,2009,Closed,4050.21,500,City,frozensprinklersystempipes,BC,VS,5,LAC,La Crosse
140520,20081656,2010,Closed,4000,500,City,lightningdamagetotower,BC,VF,5,LAC,La Crosse
140520,20081656,2010,Closed,1484.49,500,City,hitandrun-dmgtotrafficlight,BC,VS,5,LAC,La Crosse
140520,20081656,2010,Closed,749.4,500,City,LightningDamagetoMotherboard,BC,VF,5,LAC,La Crosse
140530,20081656,2006,Closed,21727.46,5000,City,firedepartment#19damaged,BC,VE,2,WIN,Winnebago
140530,20081656,2006,Closed,3243.15,5000,City,firedamageatCityHall,BC,VF,2,WIN,Winnebago
140530,20081656,2006,Closed,33520,5000,City,firedamageatDowlingBldg.,BC,VF,2,WIN,Winnebago
140530,20081656,2007,Closed,25206,5000,City,lightningdamagetocomm.system,BC,VF,2,WIN,Winnebago
140530,20081656,2007,Closed,10417.99,5000,City,fire&smokedamage,BC,VF,2,WIN,Winnebago
140530,20081656,2007,Closed,5000,5000,City,fire&smokedamage,BC,VF,2,WIN,Winnebago
140530,20081656,2008,Closed,9035.17,5000,City,waterdamagetoequipment,BC,VS,2,WIN,Winnebago
140530,20081656,2009,Closed,17105.3,5000,City,sewerbackupatLMGC,BC,VS,2,WIN,Winnebago
140530,20081656,2009,Closed,1525,5000,City,arsonatMenomineeParkbathhouse,BC,VF,2,WIN,Winnebago
140530,20081656,2009,Closed,7705.06,5000,City,lightningdamageatLeachAmphitheater,BC,VF,2,WIN,Winnebago
140530,20081656,2010,Closed,325,5000,City,vandalsbrokeintostoragebldt-itemsmissing,BC,VE,2,WIN,Winnebago
140530,20081656,2010,Closed,4000,5000,City,truckbackedintogaragedoor,BC,VE,2,WIN,Winnebago
140530,20081656,2010,Closed,15812.71,5000,City,sprinklersystemfailurecausedwaterdamage,BC,VS,2,WIN,Winnebago
140530,20081656,2010,Closed,13582.94,5000,City,sewerbackupatpubliclibrary,BC,VS,2,WIN,Winnebago
140530,20081656,2010,Closed,1000,5000,City,rockthrownatwindow,BC,VE,2,WIN,Winnebago
140530,20081656,2010,Closed,1000,5000,City,rockthrownatwindow,BC,VE,2,WIN,Winnebago
140534,20081656,2008,Closed,2844.76,500,City,lightningdamageatwellhouse,BC,VF,9,TRE,Trempealeau
140540,20081656,2008,Closed,845.81,500,City,breakin&theftatlibrary,BC,VE,4,CLA,Clark
140545,20081656,2007,Closed,836.8,500,City,trafficsignaldamaged,BC,VE,0,PRI,Price
140545,20081656,2007,Closed,3580.8,500,City,lightningdamageatairport,BC,VF,0,PRI,Price
140545,20081656,2007,Closed,1561.27,500,City,trafficsignaldamaged,BC,VE,0,PRI,Price
140545,20081656,2007,Closed,1502.12,500,City,trafficsignaldamaged,BC,VE,0,PRI,Price
140545,20081656,2008,Closed,2383.04,500,City,lightningdamageda/catCityHall,BC,VF,0,PRI,Price
140545,20081656,2009,Closed,500,500,City,lightningcausedairconditionertomalfunction,BC,VF,0,PRI,Price
140545,20081656,2009,Closed,990.8,500,City,airportgateoperatingsystemdmgdbypowersurge,BC,VF,0,PRI,Price
140545,20081656,2009,Closed,1126.45,500,City,powersurgefrombrownoutatairport,BC,VF,0,PRI,Price
140545,20081656,2010,Closed,10237.89,500,City,vandalismtocityhallbuilding,BC,VE,0,PRI,Price
140545,20081656,2010,Closed,12504,500,City,Powersurgedamageatwell#5,BC,VF,0,PRI,Price
140545,20081656,2010,Closed,1855.26,500,City,lightningdamagetofootballscoreboard,BC,VF,0,PRI,Price
140545,20081656,2010,Closed,6655.74,500,City,lightningdamagetowatertower2&3equipment,BC,VF,0,PRI,Price
140550,20081656,2007,Closed,1950,10000,City,theftofsign,BC,VE,5,SHE,Sheboygan
140550,20081656,2009,Closed,1668.6,10000,City,overheaddoordamaged,BC,VE,5,SHE,Sheboygan
140561,20081656,2007,Closed,1885.51,1000,City,lightningdamagetoFinanceDept.,BC,VF,3,OZA,Ozaukee
140561,20081656,2007,Closed,3866.6,1000,City,lightningdamage,BC,VF,3,OZA,Ozaukee
140561,20081656,2007,Closed,1000,1000,City,lightningdamagetoFinanceDept.,BC,VF,3,OZA,Ozaukee
140561,20081656,2007,Closed,1000,1000,City,lightningdamage,BC,VF,3,OZA,Ozaukee
140561,20081656,2008,Closed,24270.42,5000,City,fire&smokedamageatmarina,BC,VF,3,OZA,Ozaukee
140561,20081656,2008,Closed,6778.61,5000,City,fishgrindervandalism,BC,VE,3,OZA,Ozaukee
140561,20081656,2008,Closed,7355.37,5000,City,lightningdamageatmarina,BC,VF,3,OZA,Ozaukee
140561,20081656,2008,Closed,4778.61,5000,City,grinderdamaged,BC,VE,3,OZA,Ozaukee
140561,20081656,2008,Closed,2000,5000,City,grinderdamaged,BC,VE,3,OZA,Ozaukee
140570,20081656,2006,Closed,1670,1000,City,winddamageatWWTP,BC,VE,0,COL,Columbia
140570,20081656,2009,Closed,262279.47,1000,City,storagebuildingdamaged,BC,VE,0,COL,Columbia
140570,20081656,2009,Closed,12502,1000,City,firedamagetofireequipment,BC,VF,0,COL,Columbia
140570,20081656,2009,Closed,1724.99,1000,City,lightningdamagetoequipment,BC,VF,0,COL,Columbia
140570,20081656,2009,Closed,7531.58,1000,City,vehicledamagedtrafficsignal/cables,BC,VE,0,COL,Columbia
140570,20081656,2009,Closed,1000,1000,City,lightningdamagetoequipment,BC,VF,0,COL,Columbia
140570,20081656,2010,Closed,1847,1000,City,dumptruckleverdamagedgaragedoor,BC,VS,0,COL,Columbia
140570,20081656,2010,Closed,1000,1000,City,dumptruckleverdamagedgaragedoor,BC,VS,0,COL,Columbia
140575,20081656,2006,Closed,3367.96,500,City,lightningdamage,BC,VF,4,CRA,Crawford
140575,20081656,2006,Closed,3305.27,500,City,lightningdamage,BC,VF,4,CRA,Crawford
140575,20081656,2007,Closed,523.29,500,City,lightningdamagetosiren,BC,VF,4,CRA,Crawford
140575,20081656,2007,Closed,7985.37,500,City,lightningdamageatairport,BC,VF,4,CRA,Crawford
140575,20081656,2007,Closed,1043.16,500,City,lightningdamageatreservoir,BC,VF,4,CRA,Crawford
140575,20081656,2009,Closed,4974.38,500,City,lightningdamageatballpark,BC,VF,4,CRA,Crawford
140575,20081656,2009,Closed,723.81,500,City,lightningdamageatliftstation,BC,VF,4,CRA,Crawford
140575,20081656,2009,Closed,200,500,City,lightningdamageatliftstation,BC,VF,4,CRA,Crawford
140575,20081656,2010,Closed,650,500,City,heatfromfiremeltedtwolightpoles,BC,VF,4,CRA,Crawford
140575,20081656,2010,Closed,176585.1,500,City,Mowerandbuildingfiredamage,BC,VF,4,CRA,Crawford
140575,20081656,2010,Closed,620.92,500,City,lightningdamageddowntownlights,BC,VF,4,CRA,Crawford
140575,20081656,2010,Closed,1094.29,500,City,Airportrunwaylights,BC,VF,4,CRA,Crawford
140575,20081656,2010,Closed,500,500,City,lightningdamageddowntownlights,BC,VF,4,CRA,Crawford
140580,20081656,2008,Closed,6700.07,2500,City,lightningdamageatairport,BC,VF,5,ONE,Oneida
140580,20081656,2008,Closed,2000,2500,City,lightningdamageatairport,BC,VF,5,ONE,Oneida
140590,20081656,2006,Closed,1266.78,500,City,lightningdamage,BC,VF,5,BAR,Barron
140590,20081656,2006,Closed,1640,500,City,billboardvandalized,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,2755.24,500,City,lightningdamageatMainSt.,BC,VF,5,BAR,Barron
140590,20081656,2006,Closed,1052.52,500,City,poledamaged,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,2004.43,500,City,trafficlightdamaged,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,2238.48,500,City,lightningdamageatMainSt.,BC,VF,5,BAR,Barron
140590,20081656,2006,Closed,6200,500,City,haildamageatanimalshelter,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,2715.23,500,City,lightpoledamaged,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,500,500,City,poledamaged,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,500,500,City,poledamaged,BC,VE,5,BAR,Barron
140590,20081656,2006,Closed,500,500,City,poledamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,580.42,500,City,glassbreakageatSeniorCenter,BC,VE,5,BAR,Barron
